,s_id,semester,average,class_pr,dept_pr,學院,科系,參加社團,系學會社團,學術型社團,康樂性社團,聯誼性社團,服務性社團,club_id,assistant_manager_flag,manager_flag
196,039de4fea6362994c93cbd221d9de02c,1041,76.65,50.0,50.0,理學院,物理學系,Y,Y,N,Y,N,Y,A009,N,N
197,039de4fea6362994c93cbd221d9de02c,1042,79.24,52.0,52.0,理學院,物理學系,Y,Y,N,Y,N,Y,A009,N,N
198,039de4fea6362994c93cbd221d9de02c,1051,90.53,94.0,94.0,理學院,物理學系,Y,Y,N,Y,N,Y,A009,N,N
199,039de4fea6362994c93cbd221d9de02c,1052,87.58,82.0,82.0,理學院,物理學系,Y,Y,N,Y,N,Y,A009,N,N
200,03c4ff7bd160b60f6e44ff124a03336d,1021,68.35,9.0,9.0,資訊電機學院,通訊工程學系,N,N,N,N,N,N,,,
201,03c4ff7bd160b60f6e44ff124a03336d,1022,57.56,6.0,6.0,資訊電機學院,通訊工程學系,N,N,N,N,N,N,,,
202,03c4ff7bd160b60f6e44ff124a03336d,1031,68.17,28.0,28.0,資訊電機學院,通訊工程學系,N,N,N,N,N,N,,,
203,03c4ff7bd160b60f6e44ff124a03336d,1032,64.65,12.0,12.0,資訊電機學院,通訊工程學系,N,N,N,N,N,N,,,
204,03c4ff7bd160b60f6e44ff124a03336d,1041,68.25,16.0,16.0,資訊電機學院,通訊工程學系,N,N,N,N,N,N,,,
205,03c4ff7bd160b60f6e44ff124a03336d,1042,66.72,10.0,10.0,資訊電機學院,通訊工程學系,N,N,N,N,N,N,,,
206,03c4ff7bd160b60f6e44ff124a03336d,1051,70.3,18.0,18.0,資訊電機學院,通訊工程學系,N,N,N,N,N,N,,,
207,03c4ff7bd160b60f6e44ff124a03336d,1052,69.55,23.0,23.0,資訊電機學院,通訊工程學系,N,N,N,N,N,N,,,
208,03c5c3877f197798c4983820dfd904d3,1021,65.19,11.0,15.0,資訊電機學院,電機工程學系,Y,Y,N,Y,N,N,A004,N,N
209,03c5c3877f197798c4983820dfd904d3,1022,62.95,14.0,12.0,資訊電機學院,電機工程學系,Y,Y,N,Y,N,N,A004,N,N
210,03c5c3877f197798c4983820dfd904d3,1031,66.15,30.0,26.0,資訊電機學院,電機工程學系,Y,Y,N,Y,N,N,A004,N,N
211,03c5c3877f197798c4983820dfd904d3,1032,66.7,22.0,20.0,資訊電機學院,電機工程學系,Y,Y,N,Y,N,N,A004,N,N
212,03c5c3877f197798c4983820dfd904d3,1041,68.81,4.0,5.0,資訊電機學院,電機工程學系,Y,Y,N,Y,N,N,A004,N,N
213,03c5c3877f197798c4983820dfd904d3,1042,75.86,22.0,19.0,資訊電機學院,電機工程學系,Y,Y,N,Y,N,N,A004,N,N
214,03c5c3877f197798c4983820dfd904d3,1051,73.6,21.0,20.0,資訊電機學院,電機工程學系,Y,Y,N,Y,N,N,A004,N,N
215,03c5c3877f197798c4983820dfd904d3,1052,46.0,6.0,3.0,資訊電機學院,電機工程學系,Y,Y,N,Y,N,N,A004,N,N
216,03dfb2ac1a05a083d6f77fde52ec954e,1021,71.57,20.0,32.0,資訊電機學院,電機工程學系,Y,Y,N,N,N,N,A004,N,N
217,03dfb2ac1a05a083d6f77fde52ec954e,1022,67.32,25.0,24.0,資訊電機學院,電機工程學系,Y,Y,N,N,N,N,A004,N,N
218,03dfb2ac1a05a083d6f77fde52ec954e,1031,63.42,22.0,21.0,資訊電機學院,電機工程學系,Y,Y,N,N,N,N,A004,N,N
219,03dfb2ac1a05a083d6f77fde52ec954e,1032,70.9,30.0,30.0,資訊電機學院,電機工程學系,Y,Y,N,N,N,N,A004,N,N
220,03dfb2ac1a05a083d6f77fde52ec954e,1041,78.25,43.0,32.0,資訊電機學院,電機工程學系,Y,Y,N,N,N,N,A004,N,N
221,03dfb2ac1a05a083d6f77fde52ec954e,1042,74.88,15.0,15.0,資訊電機學院,電機工程學系,Y,Y,N,N,N,N,A004,N,N
222,03dfb2ac1a05a083d6f77fde52ec954e,1051,83.0,74.0,67.0,資訊電機學院,電機工程學系,Y,Y,N,N,N,N,A004,N,N
223,03dfb2ac1a05a083d6f77fde52ec954e,1052,87.0,90.0,90.0,資訊電機學院,電機工程學系,Y,Y,N,N,N,N,A004,N,N
224,03f0f1b3edeade4c63529b8bb433ec56,1021,73.13,34.0,34.0,資訊電機學院,通訊工程學系,Y,Y,N,Y,N,N,D011,N,N
225,03f0f1b3edeade4c63529b8bb433ec56,1022,74.77,47.0,47.0,資訊電機學院,通訊工程學系,Y,Y,N,Y,N,N,D011,N,N
226,03f0f1b3edeade4c63529b8bb433ec56,1031,69.16,32.0,32.0,資訊電機學院,通訊工程學系,Y,Y,N,Y,N,N,D011,N,N
227,03f0f1b3edeade4c63529b8bb433ec56,1032,73.36,44.0,44.0,資訊電機學院,通訊工程學系,Y,Y,N,Y,N,N,D011,N,N
228,03f0f1b3edeade4c63529b8bb433ec56,1041,74.77,39.0,39.0,資訊電機學院,通訊工程學系,Y,Y,N,Y,N,N,D011,N,N
229,03f0f1b3edeade4c63529b8bb433ec56,1042,77.52,37.0,37.0,資訊電機學院,通訊工程學系,Y,Y,N,Y,N,N,D011,N,N
230,03f0f1b3edeade4c63529b8bb433ec56,1051,78.75,53.0,53.0,資訊電機學院,通訊工程學系,Y,Y,N,Y,N,N,D011,N,N
231,03f0f1b3edeade4c63529b8bb433ec56,1052,73.0,30.0,30.0,資訊電機學院,通訊工程學系,Y,Y,N,Y,N,N,D011,N,N
232,04121e76572202cbb7af0583d5998f48,1021,88.43,94.0,94.0,客家學院,客家語文暨社會科學學系,Y,Y,N,N,N,N,A022,N,N
233,04121e76572202cbb7af0583d5998f48,1022,86.83,82.0,82.0,客家學院,客家語文暨社會科學學系,Y,Y,N,N,N,N,A022,N,N
234,04121e76572202cbb7af0583d5998f48,1031,89.67,79.0,79.0,客家學院,客家語文暨社會科學學系,Y,Y,N,N,N,N,A022,N,N
235,04121e76572202cbb7af0583d5998f48,1032,87.44,79.0,79.0,客家學院,客家語文暨社會科學學系,Y,Y,N,N,N,N,A022,N,N
236,04121e76572202cbb7af0583d5998f48,1041,89.13,89.0,89.0,客家學院,客家語文暨社會科學學系,Y,Y,N,N,N,N,A022,N,N
237,04121e76572202cbb7af0583d5998f48,1042,87.41,84.0,84.0,客家學院,客家語文暨社會科學學系,Y,Y,N,N,N,N,A022,N,N
238,04121e76572202cbb7af0583d5998f48,1051,79.8,6.0,6.0,客家學院,客家語文暨社會科學學系,Y,Y,N,N,N,N,A022,N,N
239,04121e76572202cbb7af0583d5998f48,1052,66.78,0.0,0.0,客家學院,客家語文暨社會科學學系,Y,Y,N,N,N,N,A022,N,N
240,0438eae29f4f41ecec13e4445b908331,1021,78.05,44.0,44.0,管理學院,經濟學系,Y,Y,N,Y,N,N,A016,N,N
241,0438eae29f4f41ecec13e4445b908331,1022,77.27,55.0,55.0,管理學院,經濟學系,Y,Y,N,Y,N,N,A016,N,N
242,0438eae29f4f41ecec13e4445b908331,1031,75.42,39.0,39.0,管理學院,經濟學系,Y,Y,N,Y,N,N,A016,N,N
243,0438eae29f4f41ecec13e4445b908331,1032,73.52,34.0,34.0,管理學院,經濟學系,Y,Y,N,Y,N,N,A016,N,N
244,0438eae29f4f41ecec13e4445b908331,1041,79.63,60.0,60.0,管理學院,經濟學系,Y,Y,N,Y,N,N,A016,N,N
245,0438eae29f4f41ecec13e4445b908331,1042,83.5,65.0,65.0,管理學院,經濟學系,Y,Y,N,Y,N,N,A016,N,N
246,0438eae29f4f41ecec13e4445b908331,1051,81.31,55.0,55.0,管理學院,經濟學系,Y,Y,N,Y,N,N,A016,N,N
247,0438eae29f4f41ecec13e4445b908331,1052,78.67,56.0,56.0,管理學院,經濟學系,Y,Y,N,Y,N,N,A016,N,N
248,045403eba93695df8e6359ed1a0869b6,1021,62.83,9.0,9.0,生醫理工學院,生命科學系,Y,N,N,Y,N,N,D005,N,N
249,045403eba93695df8e6359ed1a0869b6,1022,65.91,9.0,9.0,生醫理工學院,生命科學系,Y,N,N,Y,N,N,D005,N,N
250,045403eba93695df8e6359ed1a0869b6,1031,61.94,14.0,14.0,生醫理工學院,生命科學系,Y,N,N,Y,N,N,D005,N,N
251,045403eba93695df8e6359ed1a0869b6,1032,53.0,7.0,7.0,生醫理工學院,生命科學系,Y,N,N,Y,N,N,D005,N,N
252,045403eba93695df8e6359ed1a0869b6,1041,74.08,38.0,38.0,生醫理工學院,生命科學系,Y,N,N,Y,N,N,D005,N,N
253,045403eba93695df8e6359ed1a0869b6,1042,73.78,25.0,25.0,生醫理工學院,生命科學系,Y,N,N,Y,N,N,D005,N,N
254,045403eba93695df8e6359ed1a0869b6,1051,76.47,33.0,33.0,生醫理工學院,生命科學系,Y,N,N,Y,N,N,D005,N,N
255,045403eba93695df8e6359ed1a0869b6,1052,75.9,36.0,36.0,生醫理工學院,生命科學系,Y,N,N,Y,N,N,D005,N,N
256,045c3d14b9d6823a175260dc4f7dbb6e,1021,87.59,89.0,95.0,理學院,數學系,N,N,N,N,N,N,,,
257,045c3d14b9d6823a175260dc4f7dbb6e,1022,91.33,92.0,95.0,理學院,數學系,N,N,N,N,N,N,,,
258,045c3d14b9d6823a175260dc4f7dbb6e,1031,92.9,94.0,97.0,理學院,數學系,N,N,N,N,N,N,,,
259,045c3d14b9d6823a175260dc4f7dbb6e,1032,93.35,94.0,97.0,理學院,數學系,N,N,N,N,N,N,,,
260,045c3d14b9d6823a175260dc4f7dbb6e,1041,94.05,93.0,97.0,理學院,數學系,N,N,N,N,N,N,,,
261,045c3d14b9d6823a175260dc4f7dbb6e,1042,96.75,96.0,98.0,理學院,數學系,N,N,N,N,N,N,,,
262,045c3d14b9d6823a175260dc4f7dbb6e,1051,90.0,89.0,94.0,理學院,數學系,N,N,N,N,N,N,,,
263,045c3d14b9d6823a175260dc4f7dbb6e,1052,91.13,94.0,96.0,理學院,數學系,N,N,N,N,N,N,,,
264,0462347165a02e17d17a94b8604adea4,1021,83.14,41.0,41.0,客家學院,客家語文暨社會科學學系,Y,Y,N,N,N,N,A022,N,N
265,0462347165a02e17d17a94b8604adea4,1022,83.57,29.0,29.0,客家學院,客家語文暨社會科學學系,Y,Y,N,N,N,N,A022,N,N
266,0462347165a02e17d17a94b8604adea4,1031,86.0,63.0,63.0,客家學院,客家語文暨社會科學學系,Y,Y,N,N,N,N,A022,N,N
267,0462347165a02e17d17a94b8604adea4,1032,84.41,63.0,63.0,客家學院,客家語文暨社會科學學系,Y,Y,N,N,N,N,A022,N,N
268,0462347165a02e17d17a94b8604adea4,1041,80.1,22.0,22.0,客家學院,客家語文暨社會科學學系,Y,Y,N,N,N,N,A022,N,N
269,0462347165a02e17d17a94b8604adea4,1042,79.18,26.0,26.0,客家學院,客家語文暨社會科學學系,Y,Y,N,N,N,N,A022,N,N
270,0462347165a02e17d17a94b8604adea4,1051,82.5,17.0,17.0,客家學院,客家語文暨社會科學學系,Y,Y,N,N,N,N,A022,N,N
271,0462347165a02e17d17a94b8604adea4,1052,86.77,44.0,44.0,客家學院,客家語文暨社會科學學系,Y,Y,N,N,N,N,A022,N,N
272,0469d24724abac84d09f9b84a87ed388,1021,76.78,30.0,30.0,管理學院,財務金融學系,Y,Y,Y,N,N,Y,A017,N,N
273,0469d24724abac84d09f9b84a87ed388,1022,75.14,41.0,41.0,管理學院,財務金融學系,Y,Y,Y,N,N,Y,A017,N,N
274,0469d24724abac84d09f9b84a87ed388,1031,75.89,64.0,64.0,管理學院,財務金融學系,Y,Y,Y,N,N,Y,A017,N,N
275,0469d24724abac84d09f9b84a87ed388,1032,81.63,67.0,67.0,管理學院,財務金融學系,Y,Y,Y,N,N,Y,A017,N,N
276,0469d24724abac84d09f9b84a87ed388,1041,76.82,52.0,52.0,管理學院,財務金融學系,Y,Y,Y,N,N,Y,A017,N,N
277,0469d24724abac84d09f9b84a87ed388,1042,79.6,50.0,50.0,管理學院,財務金融學系,Y,Y,Y,N,N,Y,A017,N,N
278,0469d24724abac84d09f9b84a87ed388,1051,69.75,11.0,11.0,管理學院,財務金融學系,Y,Y,Y,N,N,Y,A017,N,N
279,0469d24724abac84d09f9b84a87ed388,1052,75.5,37.0,37.0,管理學院,財務金融學系,Y,Y,Y,N,N,Y,A017,N,N
280,046e21dd1ba21a20f3a4ef234fe21e09,1021,82.63,85.0,88.0,工學院,土木工程學系,Y,Y,Y,N,N,N,E009,N,N
281,046e21dd1ba21a20f3a4ef234fe21e09,1022,81.43,87.0,84.0,工學院,土木工程學系,Y,Y,Y,N,N,N,E009,N,N
282,046e21dd1ba21a20f3a4ef234fe21e09,1031,77.32,80.0,76.0,工學院,土木工程學系,Y,Y,Y,N,N,N,E009,N,N
283,046e21dd1ba21a20f3a4ef234fe21e09,1032,83.1,87.0,89.0,工學院,土木工程學系,Y,Y,Y,N,N,N,E009,N,N
284,046e21dd1ba21a20f3a4ef234fe21e09,1041,77.88,66.0,68.0,工學院,土木工程學系,Y,Y,Y,N,N,N,E009,N,N
285,046e21dd1ba21a20f3a4ef234fe21e09,1042,86.94,91.0,93.0,工學院,土木工程學系,Y,Y,Y,N,N,N,E009,N,N
286,046e21dd1ba21a20f3a4ef234fe21e09,1051,87.92,92.0,91.0,工學院,土木工程學系,Y,Y,Y,N,N,N,E009,N,N
287,046e21dd1ba21a20f3a4ef234fe21e09,1052,83.78,81.0,84.0,工學院,土木工程學系,Y,Y,Y,N,N,N,E009,N,N
288,047824d3be1034e18c52e6ea278e2a78,1021,84.84,88.0,89.0,管理學院,資訊管理學系,Y,N,N,N,Y,N,C007,N,N
289,047824d3be1034e18c52e6ea278e2a78,1022,76.68,59.0,61.0,管理學院,資訊管理學系,Y,N,N,N,Y,N,C007,N,N
290,047824d3be1034e18c52e6ea278e2a78,1031,85.63,88.0,92.0,管理學院,資訊管理學系,Y,N,N,N,Y,N,C007,N,N
291,047824d3be1034e18c52e6ea278e2a78,1032,86.41,90.0,91.0,管理學院,資訊管理學系,Y,N,N,N,Y,N,C007,N,N
292,047824d3be1034e18c52e6ea278e2a78,1041,77.77,50.0,54.0,管理學院,資訊管理學系,Y,N,N,N,Y,N,C007,N,N
293,047824d3be1034e18c52e6ea278e2a78,1042,81.67,54.0,53.0,管理學院,資訊管理學系,Y,N,N,N,Y,N,C007,N,N
294,047824d3be1034e18c52e6ea278e2a78,1051,85.67,50.0,58.0,管理學院,資訊管理學系,Y,N,N,N,Y,N,C007,N,N
295,047824d3be1034e18c52e6ea278e2a78,1052,77.73,39.0,40.0,管理學院,資訊管理學系,Y,N,N,N,Y,N,C007,N,N
296,04d4be6ce913fc11915318280fbd84bf,1021,76.74,41.0,41.0,管理學院,經濟學系,Y,Y,N,N,N,N,A016,N,N
297,04d4be6ce913fc11915318280fbd84bf,1022,72.52,38.0,38.0,管理學院,經濟學系,Y,Y,N,N,N,N,A016,N,N
298,04d4be6ce913fc11915318280fbd84bf,1031,75.9,45.0,45.0,管理學院,經濟學系,Y,Y,N,N,N,N,A016,N,N
299,04d4be6ce913fc11915318280fbd84bf,1032,79.06,58.0,58.0,管理學院,經濟學系,Y,Y,N,N,N,N,A016,N,N
300,04d4be6ce913fc11915318280fbd84bf,1041,81.82,69.0,69.0,管理學院,經濟學系,Y,Y,N,N,N,N,A016,N,N
301,04d4be6ce913fc11915318280fbd84bf,1042,80.33,47.0,47.0,管理學院,經濟學系,Y,Y,N,N,N,N,A016,N,N
302,04d4be6ce913fc11915318280fbd84bf,1051,80.67,49.0,49.0,管理學院,經濟學系,Y,Y,N,N,N,N,A016,N,N
303,04d4be6ce913fc11915318280fbd84bf,1052,83.89,72.0,72.0,管理學院,經濟學系,Y,Y,N,N,N,N,A016,N,N
304,054b175d3c984a69fce9560df2d8bd0a,1021,82.13,43.0,43.0,文學院,英美語文學系,N,N,N,N,N,N,,,
305,054b175d3c984a69fce9560df2d8bd0a,1022,85.82,63.0,63.0,文學院,英美語文學系,N,N,N,N,N,N,,,
306,054b175d3c984a69fce9560df2d8bd0a,1031,84.59,58.0,58.0,文學院,英美語文學系,N,N,N,N,N,N,,,
307,054b175d3c984a69fce9560df2d8bd0a,1032,89.19,80.0,80.0,文學院,英美語文學系,N,N,N,N,N,N,,,
308,054b175d3c984a69fce9560df2d8bd0a,1041,86.25,57.0,57.0,文學院,英美語文學系,N,N,N,N,N,N,,,
309,054b175d3c984a69fce9560df2d8bd0a,1042,91.33,89.0,89.0,文學院,英美語文學系,N,N,N,N,N,N,,,
310,054b175d3c984a69fce9560df2d8bd0a,1051,86.75,70.0,70.0,文學院,英美語文學系,N,N,N,N,N,N,,,
311,054b175d3c984a69fce9560df2d8bd0a,1052,87.09,55.0,55.0,文學院,英美語文學系,N,N,N,N,N,N,,,
312,055dd267f9538277fcc27bbff40731d5,1021,91.57,98.0,99.0,工學院,機械工程學系,N,N,N,N,N,N,,,
313,055dd267f9538277fcc27bbff40731d5,1022,85.48,96.0,96.0,工學院,機械工程學系,N,N,N,N,N,N,,,
314,055dd267f9538277fcc27bbff40731d5,1031,85.48,92.0,92.0,工學院,機械工程學系,N,N,N,N,N,N,,,
315,055dd267f9538277fcc27bbff40731d5,1032,90.72,96.0,97.0,工學院,機械工程學系,N,N,N,N,N,N,,,
316,055dd267f9538277fcc27bbff40731d5,1041,84.37,94.0,92.0,工學院,機械工程學系,N,N,N,N,N,N,,,
317,055dd267f9538277fcc27bbff40731d5,1042,86.5,94.0,92.0,工學院,機械工程學系,N,N,N,N,N,N,,,
318,055dd267f9538277fcc27bbff40731d5,1051,84.45,83.0,82.0,工學院,機械工程學系,N,N,N,N,N,N,,,
319,055dd267f9538277fcc27bbff40731d5,1052,81.25,70.0,68.0,工學院,機械工程學系,N,N,N,N,N,N,,,
320,05844435a51d84491e07acb709501d08,1021,88.7,92.0,92.0,理學院,化學學系,Y,Y,N,N,Y,N,A013,N,N
321,05844435a51d84491e07acb709501d08,1022,87.0,90.0,90.0,理學院,化學學系,Y,Y,N,N,Y,N,A013,N,N
322,05844435a51d84491e07acb709501d08,1031,84.95,88.0,88.0,理學院,化學學系,Y,Y,N,N,Y,N,A013,N,N
323,05844435a51d84491e07acb709501d08,1032,89.91,98.0,98.0,理學院,化學學系,Y,Y,N,N,Y,N,A013,N,N
324,05844435a51d84491e07acb709501d08,1041,86.0,80.0,80.0,理學院,化學學系,Y,Y,N,N,Y,N,A013,N,N
325,05844435a51d84491e07acb709501d08,1042,85.84,87.0,87.0,理學院,化學學系,Y,Y,N,N,Y,N,A013,N,N
326,05844435a51d84491e07acb709501d08,1051,87.85,84.0,84.0,理學院,化學學系,Y,Y,N,N,Y,N,A013,N,N
327,05844435a51d84491e07acb709501d08,1052,87.36,91.0,91.0,理學院,化學學系,Y,Y,N,N,Y,N,A013,N,N
328,05f5df066fcbb299f96a48b660fa382c,1021,61.0,6.0,10.0,工學院,土木工程學系,N,N,N,N,N,N,,,
329,05f5df066fcbb299f96a48b660fa382c,1022,70.14,24.0,37.0,工學院,土木工程學系,N,N,N,N,N,N,,,
330,05f5df066fcbb299f96a48b660fa382c,1031,76.44,73.0,72.0,工學院,土木工程學系,N,N,N,N,N,N,,,
331,05f5df066fcbb299f96a48b660fa382c,1032,75.7,40.0,53.0,工學院,土木工程學系,N,N,N,N,N,N,,,
332,05f5df066fcbb299f96a48b660fa382c,1041,68.32,20.0,19.0,工學院,土木工程學系,N,N,N,N,N,N,,,
333,05f5df066fcbb299f96a48b660fa382c,1042,70.95,32.0,33.0,工學院,土木工程學系,N,N,N,N,N,N,,,
334,05f5df066fcbb299f96a48b660fa382c,1051,77.44,53.0,50.0,工學院,土木工程學系,N,N,N,N,N,N,,,
335,05f5df066fcbb299f96a48b660fa382c,1052,76.3,48.0,50.0,工學院,土木工程學系,N,N,N,N,N,N,,,
336,05ffc9b4949965559a6cd9fa05572546,1021,79.74,83.0,79.0,資訊電機學院,電機工程學系,Y,Y,N,N,Y,N,A004,N,N
337,05ffc9b4949965559a6cd9fa05572546,1022,82.74,91.0,90.0,資訊電機學院,電機工程學系,Y,Y,N,N,Y,N,A004,N,N
338,05ffc9b4949965559a6cd9fa05572546,1031,72.15,57.0,47.0,資訊電機學院,電機工程學系,Y,Y,N,N,Y,N,A004,N,N
339,05ffc9b4949965559a6cd9fa05572546,1032,79.17,59.0,59.0,資訊電機學院,電機工程學系,Y,Y,N,N,Y,N,A004,N,N
340,05ffc9b4949965559a6cd9fa05572546,1041,70.32,13.0,11.0,資訊電機學院,電機工程學系,Y,Y,N,N,Y,N,A004,N,N
341,05ffc9b4949965559a6cd9fa05572546,1042,80.21,48.0,38.0,資訊電機學院,電機工程學系,Y,Y,N,N,Y,N,A004,N,N
342,05ffc9b4949965559a6cd9fa05572546,1051,77.8,34.0,32.0,資訊電機學院,電機工程學系,Y,Y,N,N,Y,N,A004,N,N
343,05ffc9b4949965559a6cd9fa05572546,1052,60.55,10.0,11.0,資訊電機學院,電機工程學系,Y,Y,N,N,Y,N,A004,N,N
344,060f4d911385503fa0cb6fba59218cec,1021,92.33,98.0,98.0,理學院,物理學系,Y,Y,N,Y,N,N,A009,N,N
345,060f4d911385503fa0cb6fba59218cec,1022,88.17,94.0,94.0,理學院,物理學系,Y,Y,N,Y,N,N,A009,N,N
346,060f4d911385503fa0cb6fba59218cec,1031,92.5,98.0,98.0,理學院,物理學系,Y,Y,N,Y,N,N,A009,N,N
347,060f4d911385503fa0cb6fba59218cec,1032,93.28,98.0,98.0,理學院,物理學系,Y,Y,N,Y,N,N,A009,N,N
348,060f4d911385503fa0cb6fba59218cec,1041,90.53,98.0,98.0,理學院,物理學系,Y,Y,N,Y,N,N,A009,N,N
349,060f4d911385503fa0cb6fba59218cec,1042,90.06,96.0,96.0,理學院,物理學系,Y,Y,N,Y,N,N,A009,N,N
350,060f4d911385503fa0cb6fba59218cec,1051,89.62,91.0,91.0,理學院,物理學系,Y,Y,N,Y,N,N,A009,N,N
351,060f4d911385503fa0cb6fba59218cec,1052,93.0,97.0,97.0,理學院,物理學系,Y,Y,N,Y,N,N,A009,N,N
352,0650273f0b9d435720cdc0711df18b1a,1021,90.35,96.0,96.0,管理學院,財務金融學系,Y,Y,N,N,N,Y,A017,N,N
353,0650273f0b9d435720cdc0711df18b1a,1022,85.71,83.0,83.0,管理學院,財務金融學系,Y,Y,N,N,N,Y,A017,N,N
354,0650273f0b9d435720cdc0711df18b1a,1031,80.75,76.0,76.0,管理學院,財務金融學系,Y,Y,N,N,N,Y,A017,N,N
355,0650273f0b9d435720cdc0711df18b1a,1032,86.2,78.0,78.0,管理學院,財務金融學系,Y,Y,N,N,N,Y,A017,N,N
356,0650273f0b9d435720cdc0711df18b1a,1041,70.06,26.0,26.0,管理學院,財務金融學系,Y,Y,N,N,N,Y,A017,N,N
357,0650273f0b9d435720cdc0711df18b1a,1042,71.24,21.0,21.0,管理學院,財務金融學系,Y,Y,N,N,N,Y,A017,N,N
358,0650273f0b9d435720cdc0711df18b1a,1051,83.57,59.0,59.0,管理學院,財務金融學系,Y,Y,N,N,N,Y,A017,N,N
359,0650273f0b9d435720cdc0711df18b1a,1052,92.67,93.0,93.0,管理學院,財務金融學系,Y,Y,N,N,N,Y,A017,N,N
360,0670f85c324bc1f5b39d1d8f8506d4c2,1021,66.43,23.0,26.0,工學院,土木工程學系,N,N,N,N,N,N,,,
361,0670f85c324bc1f5b39d1d8f8506d4c2,1022,67.84,13.0,26.0,工學院,土木工程學系,N,N,N,N,N,N,,,
362,0670f85c324bc1f5b39d1d8f8506d4c2,1031,58.37,13.0,11.0,工學院,土木工程學系,N,N,N,N,N,N,,,
363,0670f85c324bc1f5b39d1d8f8506d4c2,1032,67.63,16.0,22.0,工學院,土木工程學系,N,N,N,N,N,N,,,
364,0670f85c324bc1f5b39d1d8f8506d4c2,1041,62.41,5.0,8.0,工學院,土木工程學系,N,N,N,N,N,N,,,
365,0670f85c324bc1f5b39d1d8f8506d4c2,1042,68.68,25.0,23.0,工學院,土木工程學系,N,N,N,N,N,N,,,
366,0670f85c324bc1f5b39d1d8f8506d4c2,1051,78.5,59.0,55.0,工學院,土木工程學系,N,N,N,N,N,N,,,
367,0670f85c324bc1f5b39d1d8f8506d4c2,1052,73.0,35.0,38.0,工學院,土木工程學系,N,N,N,N,N,N,,,
368,06c51152ffb6696a28ba0ea25b7224f7,1021,85.39,80.0,78.0,管理學院,企業管理學系,Y,Y,N,Y,Y,N,D004,N,N
369,06c51152ffb6696a28ba0ea25b7224f7,1022,78.71,57.0,50.0,管理學院,企業管理學系,Y,Y,N,Y,Y,N,D004,N,N
370,06c51152ffb6696a28ba0ea25b7224f7,1031,78.55,58.0,60.0,管理學院,企業管理學系,Y,Y,N,Y,Y,N,D004,N,N
371,06c51152ffb6696a28ba0ea25b7224f7,1032,81.47,55.0,60.0,管理學院,企業管理學系,Y,Y,N,Y,Y,N,D004,N,N
372,06c51152ffb6696a28ba0ea25b7224f7,1041,79.27,29.0,24.0,管理學院,企業管理學系,Y,Y,N,Y,Y,N,D004,N,N
373,06c51152ffb6696a28ba0ea25b7224f7,1042,83.0,46.0,43.0,管理學院,企業管理學系,Y,Y,N,Y,Y,N,D004,N,N
374,06c51152ffb6696a28ba0ea25b7224f7,1051,85.36,54.0,54.0,管理學院,企業管理學系,Y,Y,N,Y,Y,N,D004,N,N
375,06c51152ffb6696a28ba0ea25b7224f7,1052,88.1,54.0,62.0,管理學院,企業管理學系,Y,Y,N,Y,Y,N,D004,N,N
376,06db6a88d9271b218676e1aed9b2b3ea,1021,83.55,64.0,76.0,地球科學學院,大氣科學學系,Y,Y,N,N,N,N,A010,N,N
377,06db6a88d9271b218676e1aed9b2b3ea,1022,85.0,60.0,75.0,地球科學學院,大氣科學學系,Y,Y,N,N,N,N,A010,N,N
378,06db6a88d9271b218676e1aed9b2b3ea,1031,88.05,86.0,92.0,地球科學學院,大氣科學學系,Y,Y,N,N,N,N,A010,N,N
379,06db6a88d9271b218676e1aed9b2b3ea,1032,88.85,76.0,85.0,地球科學學院,大氣科學學系,Y,Y,N,N,N,N,A010,N,N
380,06db6a88d9271b218676e1aed9b2b3ea,1041,86.59,82.0,83.0,地球科學學院,大氣科學學系,Y,Y,N,N,N,N,A010,N,N
381,06db6a88d9271b218676e1aed9b2b3ea,1042,87.44,71.0,81.0,地球科學學院,大氣科學學系,Y,Y,N,N,N,N,A010,N,N
382,06db6a88d9271b218676e1aed9b2b3ea,1051,92.64,88.0,92.0,地球科學學院,大氣科學學系,Y,Y,N,N,N,N,A010,N,N
383,06db6a88d9271b218676e1aed9b2b3ea,1052,89.71,85.0,90.0,地球科學學院,大氣科學學系,Y,Y,N,N,N,N,A010,N,N
384,071dcf1c6ce3de26c3ce8a6b6f41d75f,1021,74.43,38.0,38.0,工學院,化學工程與材料工程學系,Y,Y,N,N,Y,N,C014,N,N
385,071dcf1c6ce3de26c3ce8a6b6f41d75f,1022,75.71,47.0,47.0,工學院,化學工程與材料工程學系,Y,Y,N,N,Y,N,C014,N,N
386,071dcf1c6ce3de26c3ce8a6b6f41d75f,1031,71.94,42.0,42.0,工學院,化學工程與材料工程學系,Y,Y,N,N,Y,N,C014,N,N
387,071dcf1c6ce3de26c3ce8a6b6f41d75f,1032,74.65,58.0,58.0,工學院,化學工程與材料工程學系,Y,Y,N,N,Y,N,C014,N,N
388,071dcf1c6ce3de26c3ce8a6b6f41d75f,1041,74.0,37.0,37.0,工學院,化學工程與材料工程學系,Y,Y,N,N,Y,N,C014,N,N
389,071dcf1c6ce3de26c3ce8a6b6f41d75f,1042,74.56,51.0,51.0,工學院,化學工程與材料工程學系,Y,Y,N,N,Y,N,C014,N,N
