S_ID,學院,科系,性別,國籍,入學方式,參加社團,系學會社團,學術型社團,康樂性社團,聯誼性社團,服務性社團,工讀學期,住宿學期數,1/2不及格次數,獎勵數量,懲處數量,畢業成績排名區間,離校學年,離校學期,工作狀況,工作單位,工作職業類型,平均月收
01b013a22407674d89a0d76881ebd03f,地球科學學院,地球科學學系地球物理碩士班,男,中華民國,碩士班招生(一般生),N,N,N,N,N,N,5,3,0,0,1,6.0,104,1042,部分工時,目前非就業中,,
01b44b28ee5292cb0878d1d69414550c,資訊電機學院,電機工程學系,女,中華民國,繁星推薦,N,N,N,N,N,N,0,6,0,0,0,2.0,105,1052,部分工時,目前非就業中,,
01b6bc3802ae2c93c29b171436f0e6bd,理學院,數學系,男,中華民國,學士班申請入學,N,N,N,N,N,N,0,13,3,0,0,,107,1071,,,,
01bc26348efe055e0dd5a5f7f5bd212b,管理學院,資訊管理學系碩士班,女,中華民國,碩士班甄試(一般生),N,N,N,N,N,N,0,0,0,0,0,2.0,102,1022,,,,
01bd632dce9263ca575753dc8208273a,地球科學學院,大氣科學學系,男,中華民國,繁星推薦,N,N,N,N,N,N,6,9,1,0,1,9.0,105,1052,,,,
01c0395392397f6a0bcde746acc013a2,資訊電機學院,資訊工程學系,男,中華民國,學士班(指考分發/聯考),N,N,N,N,N,N,10,5,0,0,0,5.0,105,1052,部分工時,目前非就業中,,
01c975604a9cd13b5ad6859307b29c4f,工學院,機械工程學系碩士班,男,印尼,碩士外籍生申請,N,N,N,N,N,N,5,4,0,0,0,3.0,106,1062,,,,
01c991763ed5fc4ae576e8d081c73ad2,工學院,機械工程學系碩士班,男,中華民國,碩士班招生(一般生),N,N,N,N,N,N,1,0,0,0,0,5.0,106,1061,,,,
01ca39eafc9b5d3cee6a766a156c7988,工學院,機械工程學系,男,中華民國,學士班申請入學,Y,N,N,N,Y,N,0,5,0,0,0,5.0,106,1062,,,,
01cc9fa96e869253a5aee94eda6bec75,管理學院,資訊管理學系碩士班,男,中華民國,碩士班招生(一般生),N,N,N,N,N,N,0,3,0,0,0,6.0,101,1012,全職工作,企業（包括民營企業或國營企業…等）,資訊科技類,50k~55k
01d1d1adb769af2339ff7042ff3ca257,管理學院,資訊管理學系,女,中華民國,學士班(指考分發/聯考),N,N,N,N,N,N,3,4,0,0,0,5.0,105,1052,全職工作,企業（包括民營企業或國營企業…等）,休閒與觀光旅遊類,28k~31k
01d2e84e0523f36ca3931177213244ce,理學院,理學院學士班,男,中華民國,學士班(指考分發/聯考),N,N,N,N,N,N,8,7,0,0,0,7.0,105,1052,,,,
01d4d1232d21961ec5359cc363cd231b,資訊電機學院,資訊工程學系碩士班,男,中華民國,碩士班甄試(一般生),N,N,N,N,N,N,0,3,0,0,1,6.0,102,1022,,,,
01d6b0f28b2158247de28ed8df2273e3,地球科學學院,地球科學學系,男,中華民國,學士班申請入學,N,N,N,N,N,N,0,6,0,0,1,4.0,104,1042,,,,
01dcfc2f043d7056e7ecad6d926803dd,地球科學學院,大氣科學學系,男,中華民國,學士班(指考分發/聯考),N,N,N,N,N,N,0,6,0,0,1,6.0,101,1012,部分工時,目前非就業中,,
01df54bab4223592ff997751b6912afc,管理學院,財務金融學系,女,中華民國,學士班申請入學,N,N,N,N,N,N,0,8,0,0,0,6.0,104,1042,全職工作,企業（包括民營企業或國營企業…等）,金融財務類,40k~43k
01e4ff7fd99ed47a1ef5730e97562842,工學院,機械工程學系碩士在職專班,女,中華民國,碩士在職專班,N,N,N,N,N,N,0,0,0,0,0,4.0,106,1062,,,,
01e577683645c18b54291b32b417db1b,工學院,機械工程學系,男,中華民國,學士班(指考分發/聯考),N,N,N,N,N,N,0,4,0,0,0,10.0,101,1012,部分工時,目前非就業中,,
01e9438afa927ebdb457da79404b5b75,管理學院,財務金融學系,男,中華民國,學士班(指考分發/聯考),N,N,N,N,N,N,0,6,0,0,0,7.0,102,1022,部分工時,目前非就業中,,
01eca14d0eef0b2ca22043fa0eac48bf,理學院,光電科學與工程學系碩士班,男,中華民國,碩士班招生(一般生),N,N,N,N,N,N,0,5,0,0,0,9.0,101,1012,,,,
01f1a0142dee2f167ad8e70bbd839f81,資訊電機學院,通訊工程學系,女,中華民國,學士班(指考分發/聯考),N,N,N,N,N,N,0,5,0,0,1,4.0,103,1032,部分工時,目前非就業中,,
01f214a51e8f92eb03b2ac1cc3e62a29,資訊電機學院,資訊工程學系碩士班,女,中華民國,碩士班甄試(一般生),N,N,N,N,N,N,3,4,0,0,0,6.0,105,1051,全職工作,企業（包括民營企業或國營企業…等）,資訊科技類,49k~52k
01f277787ef58833fd0bec188286a051,資訊電機學院,資訊工程學系碩士班,男,中華民國,碩士班招生(一般生),N,N,N,N,N,N,0,3,0,0,0,10.0,104,1042,全職工作,企業（包括民營企業或國營企業…等）,資訊科技類,49k~52k
01f303db8355a1f3dfd35e5d7a928d79,管理學院,企業管理學系,女,中華民國,學士班(指考分發/聯考),Y,N,N,N,Y,N,1,2,0,0,2,8.0,106,1062,,,,
01f990ae2c772dc00fb1eddd00343492,理學院,光電科學與工程學系,男,中華民國,學士班(指考分發/聯考),Y,Y,N,N,N,N,4,9,0,1,0,6.0,105,1052,部分工時,目前非就業中,,
01fe55ebf616e479159019258769c17a,客家學院,法律與政府研究所碩士班,女,中華民國,碩士班甄試(一般生),N,N,N,N,N,N,0,0,0,0,0,6.0,104,1041,,,,
02014ff60bb75d304c69a207944e15cd,理學院,數學系,男,中華民國,學士班轉學(大二),N,N,N,N,N,N,0,6,0,0,0,,103,1032,,,,
0208a2e97d52557f1f6a0caad9a7b9d1,理學院,化學學系碩士班,女,中華民國,碩士班甄試(一般生),N,N,N,N,N,N,0,3,0,0,0,7.0,103,1032,全職工作,企業（包括民營企業或國營企業…等）,製造類,37k~40k
020e0f9db20cf0ce20786e5ff00a5601,資訊電機學院,電機工程學系,女,中華民國,學士班(指考分發/聯考),N,N,N,N,N,N,0,6,0,1,0,2.0,102,1022,,,,
020f23c3f69dc6e8acb8676200c24b86,理學院,化學學系碩士班,男,中華民國,碩士班甄試(一般生),N,N,N,N,N,N,0,0,0,0,0,7.0,102,1022,全職工作,創業,個人及社會服務類,34k~37k
02114bbf56c940c9a1f2994f04732915,工學院,土木工程學系碩士班,男,中華民國,碩士班招生(一般生),N,N,N,N,N,N,2,1,0,0,0,8.0,104,1042,部分工時,目前非就業中,,
0216540ef9847610b891f556e1ebe5b3,管理學院,管理學院高階主管企管碩士班,男,中華民國,碩士在職專班,N,N,N,N,N,N,0,0,0,0,0,3.0,106,1062,,,,
0217bcb9bfd7fb742d9e286c80ca2612,工學院,化學工程與材料工程學系博士班,男,中華民國,博士班甄試(一般生),N,N,N,N,N,N,4,0,0,0,0,1.0,105,1052,全職工作,企業（包括民營企業或國營企業…等）,製造類,65k~70k
021a2be65db64eee93caa31f591760e5,管理學院,管理學院高階主管企管碩士班,女,中華民國,碩士在職專班,N,N,N,N,N,N,0,0,0,0,0,3.0,105,1052,,,,
021cbb64e104501293f417496b40e12d,地球科學學院,地球科學學系,女,中華民國,學士班推薦甄試生(一般）,N,N,N,N,N,N,0,3,0,0,1,6.0,101,1011,,,,
0221d40a9a106bb136d5ea9336ce76d3,工學院,環境工程研究所碩士班,女,中華民國,碩士班甄試(一般生),N,N,N,N,N,N,10,0,0,0,0,8.0,106,1062,,,,
02242ca3e6f527ddcfdb9438a766a553,工學院,機械工程學系,女,中華民國,學士班申請入學,Y,N,N,Y,N,N,10,11,0,0,2,1.0,105,1052,部分工時,目前非就業中,,
022b7d52cfb953c4ffa6666a7ba1fb97,理學院,理學院學士班,男,中華民國,學士班(指考分發/聯考),N,N,N,N,N,N,0,9,0,0,3,8.0,104,1042,部分工時,目前非就業中,,
022dcafae8c69a56ae34bf7389e8b6eb,地球科學學院,大氣科學學系,男,中華民國,學士班(指考分發/聯考),N,N,N,N,N,N,0,4,0,0,0,7.0,106,1062,,,,
022f69c41a5601510807206cd4dea611,理學院,數學系,男,中華民國,學士班(指考分發/聯考),N,N,N,N,N,N,0,4,0,1,0,4.0,101,1011,,,,
023139a3b419d4a97a9e2015cde0f819,資訊電機學院,資訊工程學系碩士班,男,中華民國,碩士班招生(一般生),N,N,N,N,N,N,8,0,0,0,0,3.0,106,1062,,,,
023248aeee8562c06fdeaf143815878b,客家學院,客家語文暨社會科學學系客家研究碩士在職專班,女,中華民國,碩士在職專班,N,N,N,N,N,N,0,0,0,0,0,2.0,104,1041,全職工作,學校（包括公立及私立大學、高中、高職、國中小…等）,教育與訓練類,70k~75k
0237af6d1a01bb1e6701f479bd7dc974,工學院,化學工程與材料工程學系,男,中華民國,學士班(指考分發/聯考),N,N,N,N,N,N,0,6,0,0,0,7.0,101,1012,部分工時,目前非就業中,,
023d886b75c776437b2ce8a60dbc64c6,管理學院,資訊管理學系,男,中華民國,學士班申請入學,N,N,N,N,N,N,0,2,0,0,1,1.0,102,1022,,,,
023f4b2fec9002e54e030da8674b022c,工學院,土木工程學系碩士班,男,中華民國,碩士班甄試(一般生),N,N,N,N,N,N,0,0,0,0,0,4.0,103,1032,部分工時,目前非就業中,,
02408c9c0907cf56fa60313304f9c73c,管理學院,財務金融學系碩士在職專班,男,中華民國,碩士在職專班,N,N,N,N,N,N,0,0,0,0,0,5.0,101,1012,全職工作,企業（包括民營企業或國營企業…等）,金融財務類,70k以上
0245c3fbcbb8a89dde6fdfb04085a594,工學院,機械工程學系,男,中華民國,學士班(指考分發/聯考),N,N,N,N,N,N,6,9,0,0,0,6.0,104,1042,,,,
0245f8147ca86b8a44d4638bb4647348,理學院,光電科學與工程學系,男,中華民國,學士班申請入學,Y,Y,N,N,N,N,0,9,0,0,0,7.0,106,1062,,,,
0246cd6ab92dfc4db613932aadff41cf,管理學院,財務金融學系碩士班,男,中華民國,碩士班招生(一般生),N,N,N,N,N,N,0,0,0,0,0,5.0,101,1012,全職工作,企業（包括民營企業或國營企業…等）,金融財務類,45k~50k
024794e91c608e255499480bd86c18f9,工學院,機械工程學系博士班,男,中華民國,碩士逕攻博士(一般生),N,N,N,N,N,N,0,7,0,0,0,2.0,101,1012,,,,
024da1b2f4a2071a9b181018e6f3ec18,地球科學學院,大氣科學學系大氣物理碩士班,女,中華民國,碩士班甄試(一般生),N,N,N,N,N,N,0,3,0,0,1,4.0,102,1022,,,,
02502236ed34a85f80a1e41a41feeec9,工學院,環境工程研究所碩士班,女,中華民國,碩士班甄試(一般生),N,N,N,N,N,N,0,5,0,0,0,4.0,104,1041,,,,
0258230efd8d02299c2dea3f708b5225,工學院,化學工程與材料工程學系碩士班,男,中華民國,碩士班招生(一般生),N,N,N,N,N,N,2,2,0,0,0,7.0,104,1042,全職工作,企業（包括民營企業或國營企業…等）,製造類,43k~46k
0259a410f1e14c531f0e72184c8cb48b,資訊電機學院,通訊工程學系,女,中華民國,學士班申請入學,Y,Y,N,N,N,N,1,11,0,0,0,9.0,106,1062,,,,
025c25ab1f9eed44961f7ba102846b29,工學院,機械工程學系,男,中華民國,學士班(指考分發/聯考),N,N,N,N,N,N,0,8,0,0,1,7.0,101,1012,部分工時,目前非就業中,,
025ef2f0eac635d0f9c8d68eb9d7de39,地球科學學院,水文與海洋科學研究所碩士班,女,越南,碩士外籍生申請,N,N,N,N,N,N,9,1,0,0,0,5.0,106,1061,,,,
026169df71a5bebdc56d7028a985de78,工學院,材料科學與工程研究所碩士班,男,中華民國,碩士班招生(一般生),N,N,N,N,N,N,3,0,0,0,0,1.0,106,1062,,,,
0265d1199b1fad74e4baace9e60fc8d8,管理學院,財務金融學系,男,中華民國,學士班(指考分發/聯考),N,N,N,N,N,N,0,8,0,0,0,3.0,101,1012,部分工時,目前非就業中,,
026b30e4f730584b1d2b9240c8b1f0e5,管理學院,企業管理學系,女,中華民國,學士班(指考分發/聯考),Y,N,N,Y,N,N,2,4,0,0,0,,107,1071,,,,
0271414a11a0e6f30250c8aca615dc0e,工學院,機械工程學系,男,中華民國,學士班(指考分發/聯考),Y,N,N,Y,N,N,1,6,1,0,0,,107,1071,,,,
0272a53e6c30b95604bfb2df3d006aee,管理學院,經濟學系,女,中華民國,學士班(指考分發/聯考),N,N,N,N,N,N,3,8,0,0,0,2.0,102,1022,,,,
0275e84145daf19b39c3db4e2d649c34,工學院,土木工程學系碩士在職專班,男,中華民國,碩士在職專班,N,N,N,N,N,N,0,0,0,0,0,7.0,101,1012,,,,
027bedaee4fcd2bb388cf9885ac768fb,工學院,能源工程研究所碩士班,男,中華民國,碩士班甄試(一般生),N,N,N,N,N,N,0,0,0,0,0,9.0,102,1021,全職工作,政府部門（含職業軍人）,政府公共事務類,50k~55k
027c8e76f3e341fc28823716fe04111d,資訊電機學院,電機工程學系碩士班,女,中華民國,碩士班甄試(一般生),N,N,N,N,N,N,1,5,0,0,0,6.0,105,1052,全職工作,企業（包括民營企業或國營企業…等）,科學、技術、工程、數學類,70k~75k
027d2ece8c0f3a1de41d094c963d0144,資訊電機學院,電機工程學系,男,中華民國,學士班申請入學,Y,Y,N,N,N,N,3,7,0,0,0,9.0,105,1052,,,,
0283f84bb51d15bafd32d7f095af7c1a,工學院,土木工程學系碩士班,男,中華民國,碩士班招生(一般生),N,N,N,N,N,N,0,3,0,0,0,9.0,101,1011,,,,
0286f240b8c32c9415846d30321d3388,資訊電機學院,資訊工程學系碩士班,男,中華民國,碩士班招生(一般生),N,N,N,N,N,N,0,3,0,0,0,8.0,103,1032,全職工作,企業（包括民營企業或國營企業…等）,資訊科技類,50k~55k
028e5fd9df9cca2a220f0fedd3f55e20,工學院,機械工程學系,男,中華民國,學士班(指考分發/聯考),N,N,N,N,N,N,0,7,1,0,0,9.0,102,1022,部分工時,目前非就業中,,
029b93f695b90f8b48d77801cd6ad700,工學院,能源工程研究所碩士班,女,印尼,碩士外籍生申請,N,N,N,N,N,N,4,0,0,0,0,3.0,105,1052,,,,
02a2a4abbc192d9efe73d6ac9f2cd037,生醫理工學院,生命科學系碩士班,女,印尼,碩士外籍生申請,N,N,N,N,N,N,5,3,0,0,0,2.0,105,1052,,,,
02a49682dbcc48db310973844932c958,理學院,光電科學與工程學系,男,中華民國,學士班(指考分發/聯考),N,N,N,N,N,N,0,4,0,0,0,3.0,102,1022,,,,
02a602d109385d413df2d61596074c47,工學院,營建管理研究所碩士在職專班,男,中華民國,碩士在職專班,N,N,N,N,N,N,0,0,0,0,0,10.0,103,1032,,,,
02a92c40ecbfed0149ab55fad44cb3f5,資訊電機學院,資訊工程學系碩士班,男,中華民國,碩士班招生(一般生),N,N,N,N,N,N,6,4,0,0,0,1.0,106,1062,,,,
02a92ecf6bbe6733f96630ca73d7d57e,資訊電機學院,資訊工程學系碩士在職專班,男,中華民國,碩士在職專班,N,N,N,N,N,N,0,0,0,0,0,,107,1071,,,,
02ae28e7e4ebae2d54b862f1374af542,工學院,機械工程學系,男,澳門,學士班僑生(海招會-聯合分發),N,N,N,N,N,N,0,7,0,0,0,7.0,104,1042,,,,
02b5232e111517d5e786cf3cfda6931b,工學院,機械工程學系碩士班,男,中華民國,碩士班招生(一般生),N,N,N,N,N,N,3,0,0,0,0,1.0,105,1052,,,,
02b711213968be8234137ffb53159a06,資訊電機學院,資訊工程學系,男,中華民國,學士班申請入學,N,N,N,N,N,N,3,8,0,0,0,6.0,105,1052,部分工時,目前非就業中,,
02ba11cfeb39ff202d363feea28d147f,管理學院,經濟學系,男,中華民國,學士班申請入學,N,N,N,N,N,N,1,8,0,0,2,2.0,104,1042,部分工時,目前非就業中,,
02bd3534203776e8d50bdf7279ed8438,客家學院,客家語文暨社會科學學系客家社會文化碩士班,男,中華民國,碩士班招生(一般生),N,N,N,N,N,N,0,0,0,0,1,4.0,103,1031,全職工作,學校（包括公立及私立大學、高中、高職、國中小…等）,教育與訓練類,40k~45k
02bed0b0c8d5448d80f4039f4bbc9b41,資訊電機學院,資訊工程學系碩士班,男,中華民國,碩士班招生(一般生),N,N,N,N,N,N,0,0,0,0,0,8.0,103,1032,全職工作,企業（包括民營企業或國營企業…等）,資訊科技類,70k以上
02c204e61f79c2c90d1d8422fbd8700a,管理學院,財務金融學系,女,中華民國,學士班(指考分發/聯考),Y,Y,N,N,N,N,0,6,0,0,0,7.0,106,1062,,,,
02c3bbe8337614ed63c939576b0ab13d,理學院,天文研究所碩士班,男,中華民國,碩士班招生(一般生),N,N,N,N,N,N,6,1,0,0,0,3.0,106,1062,,,,
02c43a4c4ffb5fca61db07280e351cb0,資訊電機學院,通訊工程學系碩士在職專班,男,中華民國,碩士在職專班,N,N,N,N,N,N,0,0,0,0,0,2.0,101,1012,全職工作,企業（包括民營企業或國營企業…等）,科學、技術、工程、數學類,70k以上
02c6f5d91e824d08ab7ff32b650f2fa7,管理學院,資訊管理學系碩士班,女,中華民國,碩士班招生(一般生),N,N,N,N,N,N,0,0,0,0,0,8.0,102,1022,全職工作,企業（包括民營企業或國營企業…等）,資訊科技類,50k~55k
02c7c22d7675821dc81fd068dd749804,生醫理工學院,生醫科學與工程學系生物醫學工程碩士班,女,中華民國,碩士班甄試(一般生),N,N,N,N,N,N,3,0,0,0,0,1.0,106,1062,,,,
02c8d6355c00ae508f220c4bdced45a2,管理學院,產業經濟研究所碩士在職專班,女,中華民國,碩士在職專班,N,N,N,N,N,N,0,0,0,0,0,4.0,103,1031,全職工作,政府部門（含職業軍人）,政府公共事務類,50k~55k
02cf20d954731b7850cb5aa29d96b297,管理學院,工業管理研究所碩士在職專班,男,中華民國,碩士在職專班,N,N,N,N,N,N,0,0,0,0,0,1.0,101,1012,,,,
02d08f8a9a5c05631f65daed0155741a,管理學院,企業管理學系,男,中華民國,學士班(指考分發/聯考),N,N,N,N,N,N,1,4,1,0,1,10.0,104,1042,,,,
02d0a209d5703c64e04e02cf885aa48f,資訊電機學院,資訊工程學系,男,中華民國,學士班(指考分發/聯考),N,N,N,N,N,N,0,0,1,0,0,10.0,105,1052,全職工作,企業（包括民營企業或國營企業…等）,資訊科技類,65k~70k
02d24fc568443d161f939d49ec3aaf2f,理學院,數學系,女,中華民國,學士班(指考分發/聯考),N,N,N,N,N,N,13,9,0,0,0,1.0,103,1032,,,,
02d310210946aeb75a06a7bb5793b35b,工學院,營建管理研究所碩士班,男,甘比亞,碩士外籍生申請,N,N,N,N,N,N,4,1,0,0,0,5.0,106,1062,,,,
02d578c26cd3eebcd8e8f2c4f6a75b9e,工學院,環境工程研究所碩士班,女,中華民國,碩士班甄試(一般生),N,N,N,N,N,N,6,0,0,0,0,,107,1071,,,,
02d58cccf8051b8865986040ae262c30,工學院,機械工程學系,女,中華民國,學士班申請入學,N,N,N,N,N,N,0,9,0,0,3,2.0,104,1042,,,,
02dd7989f54910fbd2d7ca0a22e04f16,工學院,環境工程研究所碩士班,女,中華民國,碩士班招生(一般生),N,N,N,N,N,N,0,0,0,0,2,4.0,103,1032,,,,
02e0e9061694988829d2ec48c4a711d6,工學院,化學工程與材料工程學系,男,中華民國,學士班(指考分發/聯考),N,N,N,N,N,N,0,8,0,0,0,8.0,101,1012,部分工時,目前非就業中,,
02e39fc3320a80dbacce4115aeb552bc,管理學院,企業管理學系碩士班,男,中華民國,碩士班甄試(一般生),N,N,N,N,N,N,0,0,0,0,0,1.0,102,1022,,,,
02e5a6d7224383c24493c5e46620584b,文學院,藝術學研究所碩士班,女,中國,碩士班(大陸地區聯合招生),N,N,N,N,N,N,2,5,0,0,0,8.0,105,1052,,,,
02e7d29099d5ac7edb0cfbb81622aaaa,管理學院,資訊管理學系,男,中華民國,繁星推薦,N,N,N,N,N,N,2,7,0,0,0,1.0,106,1062,,,,
02e843cc19c37e3110f864183fd78c94,管理學院,資訊管理學系,女,中華民國,繁星推薦,Y,N,N,N,Y,N,0,7,0,0,0,9.0,106,1061,,,,
02eba33f1d2cd9d836c4f7a4098e5de9,管理學院,財務金融學系,男,中華民國,學士班轉學(大三),N,N,N,N,N,N,0,4,0,0,0,,103,1032,部分工時,請問您1週工作時數約_小時,金融財務類,20k以下
02ed896d252653d8e628ecb1af06160c,工學院,機械工程學系,男,中華民國,學士班(指考分發/聯考),N,N,N,N,N,N,7,9,0,0,0,1.0,105,1052,部分工時,目前非就業中,,
02eee58202c531752b2060375c69acc7,管理學院,資訊管理學系,男,中華民國,學士班申請入學,Y,N,N,N,N,Y,2,6,0,0,0,5.0,105,1052,,,,
02effdb52198c49e5b66b650d47ff6c9,資訊電機學院,資訊工程學系,男,中華民國,學士班(指考分發/聯考),N,N,N,N,N,N,3,6,0,0,0,7.0,106,1062,,,,
02f136bf3f62c7a076212d6f428a16ec,文學院,法國語文學系碩士班,男,中華民國,碩士班甄試(一般生),N,N,N,N,N,N,0,2,0,0,0,4.0,101,1012,,,,
02f41ced7dbe848d975ec6a8d6a7a419,生醫理工學院,生命科學系博士班,男,中華民國,博士班招生(一般生),N,N,N,N,N,N,5,0,0,0,0,4.0,106,1061,,,,
02f8b57812ee8a4f2d243fc2c9b6cd58,資訊電機學院,通訊工程學系碩士班,女,中華民國,碩士班甄試(一般生),N,N,N,N,N,N,2,3,0,0,0,2.0,104,1042,,,,
0300e86325942958caab8ba1924d9862,地球科學學院,太空科學研究所碩士班,男,中華民國,碩士班招生(一般生),N,N,N,N,N,N,0,0,0,0,0,10.0,102,1022,全職工作,企業（包括民營企業或國營企業…等）,科學、技術、工程、數學類,45k~50k
03068671d5f921475a5edf02c7ff85b7,理學院,化學學系,男,中華民國,學士班(指考分發/聯考),N,N,N,N,N,N,0,4,0,0,0,3.0,103,1032,部分工時,目前非就業中,,
0306f65d79abb194db33d5ad51b754f2,資訊電機學院,資訊工程學系,男,中華民國,學士班(指考分發/聯考),N,N,N,N,N,N,0,2,0,0,0,1.0,106,1062,,,,
0309fd0dace919222a9f6fdbc7a6c340,客家學院,法律與政府研究所碩士班,女,中華民國,碩士班招生(一般生),N,N,N,N,N,N,0,3,0,0,0,3.0,101,1012,,,,
030edfe71b41c54e3e175e101b2d07af,工學院,機械工程學系碩士班,男,中華民國,碩士班甄試(一般生),N,N,N,N,N,N,2,3,0,0,0,5.0,104,1042,全職工作,政府部門（含職業軍人）,科學、技術、工程、數學類,43k~46k
